Date,Shooting Team,Shooter Name,Shooter ID,Shot Number,Quarter,Left Position,Top Position,Home Team,Away Team,Shot Status,Three Pointer,Assists,Text
"February 19, 2017",home,Drew Eubanks missed Jumpe,3914285,34,2,0.91,0.42,Oregon State,Utah,0,0,0,Drew Eubanks missed Jumper.
"February 19, 2017",home,Jaquori McLaughlin,4066496,35,2,0.94,0.94,Oregon State,Utah,1,0,0,Jaquori McLaughlin made Three Point Jumper. Assisted by Kendal Manuel.
"February 19, 2017",home,Drew Eubanks,3914285,36,2,0.92,0.56,Oregon State,Utah,1,0,0,Drew Eubanks made Layup.
"February 19, 2017",home,Drew Eubanks missed Jumpe,3914285,38,2,0.92,0.58,Oregon State,Utah,0,0,0,Drew Eubanks missed Jumper.
"February 19, 2017",home,Jaquori McLaughlin,4066496,39,2,0.91,0.54,Oregon State,Utah,1,0,0,Jaquori McLaughlin made Layup.
"February 19, 2017",home,Stephen Thompson Jr.,3914288,40,2,0.69,0.42,Oregon State,Utah,1,0,0,Stephen Thompson Jr. made Three Point Jumper. Assisted by Drew Eubanks.
"February 19, 2017",home,Jaquori McLaughlin missed Three Point Jumpe,4066496,41,2,0.7,0.7,Oregon State,Utah,0,0,0,Jaquori McLaughlin missed Three Point Jumper.
"February 19, 2017",home,Stephen Thompson Jr.,3914288,42,2,0.78,0.5,Oregon State,Utah,1,0,0,Stephen Thompson Jr. made Jumper.
"February 19, 2017",home,Gligorije Rakocevic missed Jumpe,3914287,43,2,0.9,0.46,Oregon State,Utah,0,0,0,Gligorije Rakocevic missed Jumper.
"February 19, 2017",home,Stephen Thompson Jr.,3914288,44,2,0.72,0.26,Oregon State,Utah,1,0,0,Stephen Thompson Jr. made Three Point Jumper.
"February 19, 2017",home,Kendal Manuel,3914286,45,2,0.95,0.94,Oregon State,Utah,1,0,0,Kendal Manuel made Three Point Jumper. Assisted by Stephen Thompson Jr..
"February 19, 2017",home,Stephen Thompson Jr.,3914288,46,2,0.86,0.62,Oregon State,Utah,1,0,0,Stephen Thompson Jr. made Jumper.
"February 19, 2017",home,Stephen Thompson Jr. missed Three Point Jumpe,3914288,47,2,0.69,0.72,Oregon State,Utah,0,0,0,Stephen Thompson Jr. missed Three Point Jumper.
"February 19, 2017",home,Jaquori McLaughlin missed Three Point Jumpe,4066496,48,2,0.74,0.22,Oregon State,Utah,0,0,0,Jaquori McLaughlin missed Three Point Jumper.
"February 19, 2017",home,Stephen Thompson Jr. missed Three Point Jumpe,3914288,49,2,0.76,0.78,Oregon State,Utah,0,0,0,Stephen Thompson Jr. missed Three Point Jumper.
"February 19, 2017",home,Drew Eubanks,3914285,50,2,0.92,0.54,Oregon State,Utah,1,0,0,Drew Eubanks made Dunk. Assisted by Stephen Thompson Jr..
"February 19, 2017",home,Gligorije Rakocevic,3914287,51,2,0.9,0.48,Oregon State,Utah,1,0,0,Gligorije Rakocevic made Jumper. Assisted by Kendal Manuel.
"February 19, 2017",home,Kendal Manuel missed Three Point Jumpe,3914286,52,2,0.77,0.16,Oregon State,Utah,0,0,0,Kendal Manuel missed Three Point Jumper.
"February 19, 2017",home,Ben Kone missed Layu,4066499,53,2,0.91,0.46,Oregon State,Utah,0,0,0,Ben Kone missed Layup.
"February 19, 2017",home,Stephen Thompson Jr.,3914288,54,2,0.71,0.28,Oregon State,Utah,1,0,0,Stephen Thompson Jr. made Three Point Jumper. Assisted by Kendal Manuel.
"February 19, 2017",home,Stephen Thompson Jr. missed Three Point Jumpe,3914288,55,2,0.68,0.52,Oregon State,Utah,0,0,0,Stephen Thompson Jr. missed Three Point Jumper.
"February 19, 2017",home,Drew Eubanks,3914285,58,2,0.92,0.46,Oregon State,Utah,1,0,0,Drew Eubanks made Layup. Assisted by Jaquori McLaughlin.
"February 19, 2017",home,Stephen Thompson Jr.,3914288,63,2,0.91,0.06,Oregon State,Utah,1,0,0,Stephen Thompson Jr. made Three Point Jumper. Assisted by Jaquori McLaughlin.
"February 19, 2017",home,Stephen Thompson Jr.,3914288,66,2,0.92,0.56,Oregon State,Utah,1,0,0,Stephen Thompson Jr. made Layup.
"February 19, 2017",home,Stephen Thompson Jr.,3914288,67,2,0.89,0.58,Oregon State,Utah,1,0,0,Stephen Thompson Jr. made Jumper.
"February 19, 2017",away,Lorenzo Bonam,3907505,0,1,0.06,0.54,Oregon State,Utah,1,0,0,Lorenzo Bonam made Layup.
"February 19, 2017",away,Devon Daniels missed Dun,4066428,1,1,0.06,0.54,Oregon State,Utah,0,0,0,Devon Daniels missed Dunk.
"February 19, 2017",away,Kyle Kuzma,3134907,2,1,0.06,0.42,Oregon State,Utah,1,0,0,Kyle Kuzma made Jumper. Assisted by Lorenzo Bonam.
"February 19, 2017",away,JoJo Zamora missed Three Point Jumpe,4066427,3,1,0.27,0.32,Oregon State,Utah,0,0,0,JoJo Zamora missed Three Point Jumper.
"February 19, 2017",away,David Collette missed Jumpe,56605,4,1,0.07,0.46,Oregon State,Utah,0,0,0,David Collette missed Jumper.
"February 19, 2017",away,David Collette missed Jumpe,56605,5,1,0.08,0.56,Oregon State,Utah,0,0,0,David Collette missed Jumper.
"February 19, 2017",away,JoJo Zamora,4066427,6,1,0.07,0.56,Oregon State,Utah,1,0,0,JoJo Zamora made Layup.
"February 19, 2017",away,Kyle Kuzma missed Jumpe,3134907,7,1,0.11,0.5,Oregon State,Utah,0,0,0,Kyle Kuzma missed Jumper.
"February 19, 2017",away,Lorenzo Bonam missed Jumpe,3907505,8,1,0.12,0.5,Oregon State,Utah,0,0,0,Lorenzo Bonam missed Jumper.
"February 19, 2017",away,Tyler Rawson missed Jumpe,3136846,9,1,0.14,0.72,Oregon State,Utah,0,0,0,Tyler Rawson missed Jumper.
"February 19, 2017",away,Parker Van Dyke,3064446,10,1,0.06,0.56,Oregon State,Utah,1,0,0,Parker Van Dyke made Layup. Assisted by Sedrick Barefield.
"February 19, 2017",away,Devon Daniels,4066428,11,1,0.11,0.44,Oregon State,Utah,1,0,0,Devon Daniels made Jumper.
"February 19, 2017",away,Kyle Kuzma,3134907,12,1,0.07,0.54,Oregon State,Utah,1,0,0,Kyle Kuzma made Layup.
"February 19, 2017",away,Parker Van Dyke missed Three Point Jumpe,3064446,13,1,0.23,0.8,Oregon State,Utah,0,0,0,Parker Van Dyke missed Three Point Jumper.
"February 19, 2017",away,Kyle Kuzma missed Three Point Jumpe,3134907,14,1,0.03,0.08,Oregon State,Utah,0,0,0,Kyle Kuzma missed Three Point Jumper.
"February 19, 2017",away,Kyle Kuzma,3134907,15,1,0.06,0.46,Oregon State,Utah,1,0,0,Kyle Kuzma made Jumper.
"February 19, 2017",away,David Collette,56605,16,1,0.06,0.54,Oregon State,Utah,1,0,0,David Collette made Dunk. Assisted by Kyle Kuzma.
"February 19, 2017",away,David Collette,56605,17,1,0.06,0.54,Oregon State,Utah,1,0,0,David Collette made Layup. Assisted by Kyle Kuzma.
"February 19, 2017",away,Devon Daniels,4066428,18,1,0.13,0.6,Oregon State,Utah,1,0,0,Devon Daniels made Jumper.
"February 19, 2017",away,David Collette,56605,19,1,0.06,0.44,Oregon State,Utah,1,0,0,David Collette made Layup. Assisted by Sedrick Barefield.
"February 19, 2017",away,David Collette,56605,20,1,0.07,0.46,Oregon State,Utah,1,0,0,David Collette made Dunk. Assisted by Kyle Kuzma.
"February 19, 2017",away,Kyle Kuzma,3134907,23,1,0.29,0.64,Oregon State,Utah,1,0,0,Kyle Kuzma made Three Point Jumper. Assisted by Sedrick Barefield.
"February 19, 2017",away,Devon Daniels missed Three Point Jumpe,4066428,24,1,0.24,0.78,Oregon State,Utah,0,0,0,Devon Daniels missed Three Point Jumper.
"February 19, 2017",away,Devon Daniels missed Dun,4066428,25,1,0.06,0.56,Oregon State,Utah,0,0,0,Devon Daniels missed Dunk.
"February 19, 2017",away,David Collette missed Jumpe,56605,26,1,0.07,0.76,Oregon State,Utah,0,0,0,David Collette missed Jumper.
"February 19, 2017",away,Kyle Kuzma missed Two Point Tip Sho,3134907,27,1,0.06,0.5,Oregon State,Utah,0,0,0,Kyle Kuzma missed Two Point Tip Shot.
"February 19, 2017",away,JoJo Zamora missed Three Point Jumpe,4066427,28,2,0.06,0.06,Oregon State,Utah,0,0,0,JoJo Zamora missed Three Point Jumper.
"February 19, 2017",away,Devon Daniels,4066428,29,2,0.06,0.44,Oregon State,Utah,1,0,0,Devon Daniels made Layup.
"February 19, 2017",away,JoJo Zamora,4066427,30,2,0.04,0.46,Oregon State,Utah,1,0,0,JoJo Zamora made Layup.
"February 19, 2017",away,David Collette missed Jumpe,56605,31,2,0.06,0.46,Oregon State,Utah,0,0,0,David Collette missed Jumper.
"February 19, 2017",away,David Collette,56605,32,2,0.08,0.48,Oregon State,Utah,1,0,0,David Collette made Jumper.
"February 19, 2017",away,Lorenzo Bonam,3907505,33,2,0.04,0.54,Oregon State,Utah,1,0,0,Lorenzo Bonam made Layup.
"February 19, 2017",away,Kyle Kuzma,3134907,34,2,0.19,0.6,Oregon State,Utah,1,0,0,Kyle Kuzma made Jumper. Assisted by Devon Daniels.
"February 19, 2017",away,Kyle Kuzma,3134907,35,2,0.07,0.44,Oregon State,Utah,1,0,0,Kyle Kuzma made Jumper. Assisted by Devon Daniels.
"February 19, 2017",away,Sedrick Barefield,3915193,36,2,0.29,0.3,Oregon State,Utah,1,0,0,Sedrick Barefield made Three Point Jumper. Assisted by Devon Daniels.
"February 19, 2017",away,Gabe Bealer missed Three Point Jumpe,3907506,37,2,0.2,0.16,Oregon State,Utah,0,0,0,Gabe Bealer missed Three Point Jumper.
"February 19, 2017",away,Jayce Johnson,3958145,38,2,0.04,0.44,Oregon State,Utah,1,0,0,Jayce Johnson made Layup. Assisted by Sedrick Barefield.
"February 19, 2017",away,Gabe Bealer,3907506,39,2,0.04,0.92,Oregon State,Utah,1,0,0,Gabe Bealer made Three Point Jumper. Assisted by Sedrick Barefield.
"February 19, 2017",away,Gabe Bealer,3907506,40,2,0.2,0.84,Oregon State,Utah,1,0,0,Gabe Bealer made Three Point Jumper. Assisted by Tyler Rawson.
"February 19, 2017",away,Tyler Rawson missed Three Point Jumpe,3136846,41,2,0.24,0.22,Oregon State,Utah,0,0,0,Tyler Rawson missed Three Point Jumper.
"February 19, 2017",away,Sedrick Barefield missed Three Point Jumpe,3915193,42,2,0.27,0.76,Oregon State,Utah,0,0,0,Sedrick Barefield missed Three Point Jumper.
"February 19, 2017",away,Gabe Bealer,3907506,43,2,0.07,0.06,Oregon State,Utah,1,0,0,Gabe Bealer made Three Point Jumper. Assisted by Lorenzo Bonam.
"February 19, 2017",away,Kyle Kuzma missed Layu,3134907,44,2,0.06,0.46,Oregon State,Utah,0,0,0,Kyle Kuzma missed Layup.
"February 19, 2017",away,David Collette,56605,45,2,0.04,0.46,Oregon State,Utah,1,0,0,David Collette made Jumper. Assisted by Lorenzo Bonam.
"February 19, 2017",away,Gabe Bealer missed Three Point Jumpe,3907506,47,2,0.07,0.06,Oregon State,Utah,0,0,0,Gabe Bealer missed Three Point Jumper.
"February 19, 2017",away,Sedrick Barefield,3915193,48,2,0.04,0.44,Oregon State,Utah,1,0,0,Sedrick Barefield made Layup.
"February 19, 2017",away,David Collette missed Layu,56605,49,2,0.04,0.54,Oregon State,Utah,0,0,0,David Collette missed Layup.
"February 19, 2017",away,Kyle Kuzma,3134907,50,2,0.04,0.44,Oregon State,Utah,1,0,0,Kyle Kuzma made Layup.
"February 19, 2017",away,Kyle Kuzma missed Jumpe,3134907,53,2,0.08,0.84,Oregon State,Utah,0,0,0,Kyle Kuzma missed Jumper.
"February 19, 2017",away,Devon Daniels missed Jumpe,4066428,54,2,0.13,0.28,Oregon State,Utah,0,0,0,Devon Daniels missed Jumper.
"February 19, 2017",away,Lorenzo Bonam missed Layu,3907505,57,2,0.06,0.54,Oregon State,Utah,0,0,0,Lorenzo Bonam missed Layup.
"February 19, 2017",away,Kyle Kuzma missed Layu,3134907,58,2,0.06,0.44,Oregon State,Utah,0,0,0,Kyle Kuzma missed Layup.
"February 19, 2017",away,Devon Daniels missed Layu,4066428,59,2,0.06,0.44,Oregon State,Utah,0,0,0,Devon Daniels missed Layup.
"February 19, 2017",away,Kyle Kuzma,3134907,62,2,0.2,0.14,Oregon State,Utah,1,0,0,Kyle Kuzma made Three Point Jumper. Assisted by Sedrick Barefield.
"February 20, 2017",home,Daxter Miles Jr. missed Three Point Jumpe,3133636,0,1,0.72,0.78,West Virginia,Texas,0,0,0,Daxter Miles Jr. missed Three Point Jumper.
"February 20, 2017",home,Tarik Phillip missed Jumpe,3133638,1,1,0.87,0.58,West Virginia,Texas,0,0,0,Tarik Phillip missed Jumper.
"February 20, 2017",home,Tarik Phillip missed Jumpe,3133638,2,1,0.74,0.58,West Virginia,Texas,0,0,0,Tarik Phillip missed Jumper.
"February 20, 2017",home,Elijah Macon,67656,3,1,0.77,0.48,West Virginia,Texas,1,0,0,Elijah Macon made Jumper. Assisted by Tarik Phillip.
"February 20, 2017",home,Jevon Carter missed Layu,3133635,4,1,0.91,0.56,West Virginia,Texas,0,0,0,Jevon Carter missed Layup.
"February 20, 2017",home,Nathan Adrian missed Jumpe,66155,5,1,0.78,0.76,West Virginia,Texas,0,0,0,Nathan Adrian missed Jumper.
"February 20, 2017",home,Nathan Adrian,66155,6,1,0.67,0.44,West Virginia,Texas,1,0,0,Nathan Adrian made Three Point Jumper. Assisted by Jevon Carter.
"February 20, 2017",home,Teyvon Myers missed Jumpe,3947255,9,1,0.86,0.42,West Virginia,Texas,0,0,0,Teyvon Myers missed Jumper.
"February 20, 2017",home,Brandon Watkins missed Jumpe,66156,10,1,0.88,0.7,West Virginia,Texas,0,0,0,Brandon Watkins missed Jumper.
"February 20, 2017",home,Lamont West missed Three Point Jumpe,3913555,11,1,0.8,0.1,West Virginia,Texas,0,0,0,Lamont West missed Three Point Jumper.
"February 20, 2017",home,Teyvon Myers missed Jumpe,3947255,12,1,0.88,0.42,West Virginia,Texas,0,0,0,Teyvon Myers missed Jumper.
"February 20, 2017",home,Lamont West,3913555,15,1,0.76,0.84,West Virginia,Texas,1,0,0,Lamont West made Three Point Jumper. Assisted by Jevon Carter.
"February 20, 2017",home,Lamont West,3913555,16,1,0.77,0.84,West Virginia,Texas,1,0,0,Lamont West made Three Point Jumper. Assisted by Jevon Carter.
"February 20, 2017",home,Jevon Carter,3133635,18,1,0.78,0.12,West Virginia,Texas,1,0,0,Jevon Carter made Three Point Jumper. Assisted by Teyvon Myers.
"February 20, 2017",home,Jevon Carter missed Jumpe,3133635,19,1,0.74,0.46,West Virginia,Texas,0,0,0,Jevon Carter missed Jumper.
"February 20, 2017",home,Teyvon Myers missed Jumpe,3947255,22,1,0.78,0.7,West Virginia,Texas,0,0,0,Teyvon Myers missed Jumper.
"February 20, 2017",home,Jevon Carter missed Layu,3133635,23,1,0.9,0.44,West Virginia,Texas,0,0,0,Jevon Carter missed Layup.
"February 20, 2017",home,Maciej Bender missed Two Point Tip Sho,4066332,24,1,0.92,0.5,West Virginia,Texas,0,0,0,Maciej Bender missed Two Point Tip Shot.
"February 20, 2017",home,Lamont West,3913555,27,1,0.92,0.44,West Virginia,Texas,1,0,0,Lamont West made Layup. Assisted by Nathan Adrian.
"February 20, 2017",home,Jevon Carter,3133635,28,1,0.91,0.6,West Virginia,Texas,1,0,0,Jevon Carter made Jumper.
"February 20, 2017",home,Lamont West,3913555,29,1,0.85,0.94,West Virginia,Texas,1,0,0,Lamont West made Three Point Jumper. Assisted by Jevon Carter.
"February 20, 2017",home,Lamont West,3913555,30,1,0.92,0.94,West Virginia,Texas,1,0,0,Lamont West made Three Point Jumper. Assisted by Tarik Phillip.
"February 20, 2017",home,Lamont West missed Three Point Jumpe,3913555,31,1,0.69,0.64,West Virginia,Texas,0,0,0,Lamont West missed Three Point Jumper.
"February 20, 2017",home,Tarik Phillip missed Layu,3133638,32,1,0.91,0.56,West Virginia,Texas,0,0,0,Tarik Phillip missed Layup.
"February 20, 2017",home,Jevon Carter,3133635,33,1,0.9,0.5,West Virginia,Texas,1,0,0,Jevon Carter made Layup.
"February 20, 2017",home,Maciej Bender missed Jumpe,4066332,34,1,0.82,0.58,West Virginia,Texas,0,0,0,Maciej Bender missed Jumper.
"February 20, 2017",home,Maciej Bender missed Jumpe,4066332,35,1,0.91,0.66,West Virginia,Texas,0,0,0,Maciej Bender missed Jumper.
"February 20, 2017",home,Jevon Carter,3133635,38,1,0.9,0.48,West Virginia,Texas,1,0,0,Jevon Carter made Layup. Assisted by Tarik Phillip.
"February 20, 2017",home,Sagaba Konate,4066333,39,1,0.92,0.54,West Virginia,Texas,1,0,0,Sagaba Konate made Layup. Assisted by Tarik Phillip.
"February 20, 2017",home,Maciej Bender missed Three Point Jumpe,4066332,40,1,0.91,0.06,West Virginia,Texas,0,0,0,Maciej Bender missed Three Point Jumper.
"February 20, 2017",home,Sagaba Konate,4066333,41,1,0.92,0.52,West Virginia,Texas,1,0,0,Sagaba Konate made Dunk.
"February 20, 2017",home,Sagaba Konate,4066333,42,1,0.75,0.42,West Virginia,Texas,1,0,0,Sagaba Konate made Jumper.
"February 20, 2017",home,Lamont West,3913555,43,1,0.78,0.86,West Virginia,Texas,1,0,0,Lamont West made Three Point Jumper. Assisted by Maciej Bender.
"February 20, 2017",home,Jevon Carter missed Three Point Jumpe,3133635,44,1,0.92,0.03,West Virginia,Texas,0,0,0,Jevon Carter missed Three Point Jumper.
"February 20, 2017",home,Jevon Carter missed Layu,3133635,45,1,0.9,0.5,West Virginia,Texas,0,0,0,Jevon Carter missed Layup.
"February 20, 2017",home,James Bolden missed Three Point Jumpe,3913554,46,1,0.9,0.03,West Virginia,Texas,0,0,0,James Bolden missed Three Point Jumper.
"February 20, 2017",home,Nathan Adrian missed Three Point Jumpe,66155,47,2,0.81,0.1,West Virginia,Texas,0,0,0,Nathan Adrian missed Three Point Jumper.
"February 20, 2017",home,Nathan Adrian,66155,48,2,0.7,0.22,West Virginia,Texas,1,0,0,Nathan Adrian made Three Point Jumper.
"February 20, 2017",home,Daxter Miles Jr. missed Three Point Jumpe,3133636,49,2,0.76,0.88,West Virginia,Texas,0,0,0,Daxter Miles Jr. missed Three Point Jumper.
"February 20, 2017",home,Jevon Carter,3133635,50,2,0.92,0.8,West Virginia,Texas,1,0,0,Jevon Carter made Jumper. Assisted by Teyvon Myers.
"February 20, 2017",home,Elijah Macon,67656,51,2,0.91,0.32,West Virginia,Texas,1,0,0,Elijah Macon made Jumper. Assisted by Nathan Adrian.
"February 20, 2017",home,Elijah Macon,67656,52,2,0.92,0.72,West Virginia,Texas,1,0,0,Elijah Macon made Jumper. Assisted by Teyvon Myers.
"February 20, 2017",home,Jevon Carter,3133635,53,2,0.78,0.4,West Virginia,Texas,1,0,0,Jevon Carter made Jumper. Assisted by Lamont West.
"February 20, 2017",home,Lamont West missed Jumpe,3913555,54,2,0.9,0.64,West Virginia,Texas,0,0,0,Lamont West missed Jumper.
"February 20, 2017",home,Teyvon Myers,3947255,55,2,0.74,0.48,West Virginia,Texas,1,0,0,Teyvon Myers made Jumper.
"February 20, 2017",home,Teyvon Myers,3947255,56,2,0.9,0.52,West Virginia,Texas,1,0,0,Teyvon Myers made Layup.
"February 20, 2017",home,Lamont West,3913555,57,2,0.67,0.36,West Virginia,Texas,1,0,0,Lamont West made Three Point Jumper. Assisted by Teyvon Myers.
"February 20, 2017",home,Jevon Carter,3133635,58,2,0.76,0.18,West Virginia,Texas,1,0,0,Jevon Carter made Three Point Jumper. Assisted by Daxter Miles Jr..
"February 20, 2017",home,Jevon Carter,3133635,59,2,0.9,0.78,West Virginia,Texas,1,0,0,Jevon Carter made Jumper. Assisted by Maciej Bender.
"February 20, 2017",home,Sagaba Konate,4066333,60,2,0.74,0.5,West Virginia,Texas,1,0,0,Sagaba Konate made Jumper. Assisted by Maciej Bender.
"February 20, 2017",home,Jevon Carter missed Three Point Jumpe,3133635,61,2,0.69,0.28,West Virginia,Texas,0,0,0,Jevon Carter missed Three Point Jumper.
"February 20, 2017",home,Nathan Adrian missed Layu,66155,62,2,0.91,0.52,West Virginia,Texas,0,0,0,Nathan Adrian missed Layup.
"February 20, 2017",home,Nathan Adrian missed Jumpe,66155,63,2,0.88,0.58,West Virginia,Texas,0,0,0,Nathan Adrian missed Jumper.
"February 20, 2017",home,Nathan Adrian missed Three Point Jumpe,66155,64,2,0.8,0.12,West Virginia,Texas,0,0,0,Nathan Adrian missed Three Point Jumper.
"February 20, 2017",home,Jevon Carter,3133635,65,2,0.79,0.72,West Virginia,Texas,1,0,0,Jevon Carter made Jumper.
"February 20, 2017",home,Jevon Carter missed Three Point Jumpe,3133635,66,2,0.69,0.28,West Virginia,Texas,0,0,0,Jevon Carter missed Three Point Jumper.
"February 20, 2017",home,Tarik Phillip missed Three Point Jumpe,3133638,67,2,0.64,0.52,West Virginia,Texas,0,0,0,Tarik Phillip missed Three Point Jumper.
"February 20, 2017",home,Tarik Phillip missed Layu,3133638,68,2,0.9,0.52,West Virginia,Texas,0,0,0,Tarik Phillip missed Layup.
"February 20, 2017",home,Elijah Macon,67656,71,2,0.92,0.46,West Virginia,Texas,1,0,0,Elijah Macon made Dunk. Assisted by Lamont West.
"February 20, 2017",home,Nathan Adrian missed Three Point Jumpe,66155,72,2,0.94,0.06,West Virginia,Texas,0,0,0,Nathan Adrian missed Three Point Jumper.
"February 20, 2017",home,Jevon Carter missed Three Point Jumpe,3133635,73,2,0.67,0.38,West Virginia,Texas,0,0,0,Jevon Carter missed Three Point Jumper.
"February 20, 2017",away,Eric Davis Jr. missed Jumpe,3947249,0,1,0.18,0.18,West Virginia,Texas,0,0,0,Eric Davis Jr. missed Jumper.
"February 20, 2017",away,Eric Davis Jr.,3947249,3,1,0.22,0.64,West Virginia,Texas,1,0,0,Eric Davis Jr. made Jumper.
"February 20, 2017",away,Shaquille Cleare,61799,6,1,0.06,0.38,West Virginia,Texas,1,0,0,Shaquille Cleare made Jumper. Assisted by Andrew Jones.
"February 20, 2017",away,Jarrett Allen missed Jumpe,4066328,7,1,0.06,0.22,West Virginia,Texas,0,0,0,Jarrett Allen missed Jumper.
"February 20, 2017",away,Eric Davis Jr.,3947249,8,1,0.04,0.4,West Virginia,Texas,1,0,0,Eric Davis Jr. made Layup.
"February 20, 2017",away,Eric Davis Jr.,3947249,9,1,0.2,0.44,West Virginia,Texas,1,0,0,Eric Davis Jr. made Jumper. Assisted by Kerwin Roach Jr..
"February 20, 2017",away,Kendal Yancy missed Three Point Jumpe,67654,10,1,0.21,0.84,West Virginia,Texas,0,0,0,Kendal Yancy missed Three Point Jumper.
"February 20, 2017",away,Jacob Young missed Three Point Jumpe,4066326,11,1,0.07,0.03,West Virginia,Texas,0,0,0,Jacob Young missed Three Point Jumper.
"February 20, 2017",away,Jarrett Allen,4066328,12,1,0.07,0.5,West Virginia,Texas,1,0,0,Jarrett Allen made Dunk.
"February 20, 2017",away,Andrew Jones,4066325,13,1,0.2,0.86,West Virginia,Texas,1,0,0,Andrew Jones made Three Point Jumper. Assisted by Jarrett Allen.
"February 20, 2017",away,Eric Davis Jr. missed Layu,3947249,14,1,0.07,0.5,West Virginia,Texas,0,0,0,Eric Davis Jr. missed Layup.
"February 20, 2017",away,Kerwin Roach Jr. missed Dun,3947250,15,1,0.07,0.56,West Virginia,Texas,0,0,0,Kerwin Roach Jr. missed Dunk.
"February 20, 2017",away,Kerwin Roach Jr. missed Jumpe,3947250,16,1,0.24,0.64,West Virginia,Texas,0,0,0,Kerwin Roach Jr. missed Jumper.
"February 20, 2017",away,Mareik Isom missed Three Point Jumpe,61918,17,1,0.19,0.1,West Virginia,Texas,0,0,0,Mareik Isom missed Three Point Jumper.
"February 20, 2017",away,Kerwin Roach Jr. missed Layu,3947250,18,1,0.07,0.44,West Virginia,Texas,0,0,0,Kerwin Roach Jr. missed Layup.
"February 20, 2017",away,Kerwin Roach Jr.,3947250,21,1,0.06,0.42,West Virginia,Texas,1,0,0,Kerwin Roach Jr. made Layup.
"February 20, 2017",away,Eric Davis Jr. missed Three Point Jumpe,3947249,22,1,0.3,0.24,West Virginia,Texas,0,0,0,Eric Davis Jr. missed Three Point Jumper.
"February 20, 2017",away,Eric Davis Jr. missed Jumpe,3947249,23,1,0.08,0.22,West Virginia,Texas,0,0,0,Eric Davis Jr. missed Jumper.
"February 20, 2017",away,Kerwin Roach Jr.,3947250,24,1,0.04,0.46,West Virginia,Texas,1,0,0,Kerwin Roach Jr. made Layup. Assisted by Kendal Yancy.
"February 20, 2017",away,Jarrett Allen missed Layu,4066328,27,1,0.07,0.46,West Virginia,Texas,0,0,0,Jarrett Allen missed Layup.
"February 20, 2017",away,Andrew Jones missed Jumpe,4066325,28,1,0.1,0.42,West Virginia,Texas,0,0,0,Andrew Jones missed Jumper.
"February 20, 2017",away,Jarrett Allen,4066328,29,1,0.06,0.4,West Virginia,Texas,1,0,0,Jarrett Allen made Layup.
"February 20, 2017",away,Eric Davis Jr.,3947249,30,1,0.27,0.78,West Virginia,Texas,1,0,0,Eric Davis Jr. made Three Point Jumper. Assisted by Kerwin Roach Jr..
"February 20, 2017",away,Jarrett Allen,4066328,32,1,0.06,0.44,West Virginia,Texas,1,0,0,Jarrett Allen made Dunk. Assisted by Andrew Jones.
"February 20, 2017",away,Andrew Jones missed Three Point Jumpe,4066325,33,1,0.32,0.36,West Virginia,Texas,0,0,0,Andrew Jones missed Three Point Jumper.
"February 20, 2017",away,Andrew Jones missed Three Point Jumpe,4066325,34,1,0.07,0.03,West Virginia,Texas,0,0,0,Andrew Jones missed Three Point Jumper.
"February 20, 2017",away,Jarrett Allen,4066328,37,2,0.12,0.58,West Virginia,Texas,1,0,0,Jarrett Allen made Jumper.
"February 20, 2017",away,Andrew Jones missed Layu,4066325,38,2,0.08,0.54,West Virginia,Texas,0,0,0,Andrew Jones missed Layup.
"February 20, 2017",away,Eric Davis Jr. missed Three Point Jumpe,3947249,41,2,0.13,0.08,West Virginia,Texas,0,0,0,Eric Davis Jr. missed Three Point Jumper.
"February 20, 2017",away,Andrew Jones,4066325,42,2,0.07,0.54,West Virginia,Texas,1,0,0,Andrew Jones made Layup.
"February 20, 2017",away,Jarrett Allen,4066328,43,2,0.22,0.38,West Virginia,Texas,1,0,0,Jarrett Allen made Jumper. Assisted by Andrew Jones.
"February 20, 2017",away,Eric Davis Jr. missed Jumpe,3947249,46,2,0.19,0.72,West Virginia,Texas,0,0,0,Eric Davis Jr. missed Jumper.
"February 20, 2017",away,Kendal Yancy,67654,47,2,0.08,0.44,West Virginia,Texas,1,0,0,Kendal Yancy made Layup.
"February 20, 2017",away,James Banks missed Dun,4066327,48,2,0.08,0.56,West Virginia,Texas,0,0,0,James Banks missed Dunk.
"February 20, 2017",away,Jacob Young,4066326,49,2,0.08,0.68,West Virginia,Texas,1,0,0,Jacob Young made Jumper.
"February 20, 2017",away,Jarrett Allen,4066328,50,2,0.09,0.52,West Virginia,Texas,1,0,0,Jarrett Allen made Layup.
"February 20, 2017",away,Kendal Yancy missed Jumpe,67654,51,2,0.17,0.54,West Virginia,Texas,0,0,0,Kendal Yancy missed Jumper.
"February 20, 2017",away,Andrew Jones,4066325,52,2,0.17,0.52,West Virginia,Texas,1,0,0,Andrew Jones made Jumper.
"February 20, 2017",away,Jarrett Allen,4066328,53,2,0.08,0.5,West Virginia,Texas,1,0,0,Jarrett Allen made Dunk. Assisted by Kerwin Roach Jr..
"February 20, 2017",away,Eric Davis Jr.,3947249,54,2,0.07,0.94,West Virginia,Texas,1,0,0,Eric Davis Jr. made Three Point Jumper. Assisted by Andrew Jones.
"February 20, 2017",away,Kerwin Roach Jr.,3947250,55,2,0.06,0.46,West Virginia,Texas,1,0,0,Kerwin Roach Jr. made Layup.
